sample_id,sample_index,class_id,seed,window_id,stage,start_call,end_call,window_len,pis_lpips,pis_dino,pis_total_z,pis_total_rank,pis_psnr,pis_ssim,start_step,end_step,start_t,end_t,start_call_kind,end_call_kind,mean_t,min_t,max_t,num_predictor,num_corrector,R_time_len,R_time_sum_ode,R_time_mean_t,R_time_inv_1mt,R_raw_adj,R_raw_anchor,R_sea_adj,R_sea_anchor,R_xw_adj,R_xw_anchor,R_xwp_anchor,R_xwp_ode_scalar,R_xwp_ode_vector,R_uncertainty_sum,R_uncertainty_mean,R_xwp_ode_scalar_u_eta0p03,R_xwp_ode_scalar_u_eta0p1,R_xwp_ode_scalar_u_eta0p3,R_xwp_ode_vector_u_eta0p03,R_xwp_ode_vector_u_eta0p1,R_xwp_ode_vector_u_eta0p3,R_oracle_xhat_scalar,R_oracle_xhat_vector,R_oracle_xhat_scalar_u_eta0p1,R_oracle_xhat_vector_u_eta0p1,valid_risk,invalid_reason,n_calls,risk_compute_sec
0,0,0,0,10,sanity,98,98,1,0.0002666628279257,8.630752563476562e-05,-0.6110489380349334,0.7267857142857143,58.21456146240234,0.9998125433921814,49,49,0.960784375667572,0.960784375667572,predictor,predictor,0.960784375667572,0.960784375667572,0.960784375667572,1,0,1.0,0.7843124866485596,0.960784375667572,20.0,0.005725886207073927,0.005725886207073927,0.0057253907434642315,0.0057253907434642315,0.005725392140448093,0.02635793387889862,0.012048840522766113,0.00945005607164262,0.012048840433400378,0.006922699976712465,0.006922699976712465,0.009657737070943995,0.010142326069313867,0.01152686606465636,0.012256521432701752,0.012741110431071625,0.014125650426414118,0.0031347004671256062,0.0039967494271810535,0.0038269704647968528,0.0046890194248523,True,,1,0.016206701286137104
0,0,0,0,11,early,1,2,2,0.2538871169090271,0.1955989003181457,10.66761074347717,1.9732142857142856,25.370506286621094,0.864425539970398,0,1,0.0101010100916028,0.0101010100916028,corrector,predictor,0.010101010091602802,0.010101010091602802,0.010101010091602802,1,1,2.0,0.02061640940663028,0.010101010091602802,2.0204081632461057,0.013633811380714178,0.025997942313551903,2.0181014332920313,0.41514673829078674,2.018101442605257,2.740176558494568,2.755698800086975,0.02840522016373221,1.3777914161042075,1.9674584865570068,0.9837292432785034,0.08742897476044241,0.2251510688194329,0.6186427661308342,1.4368151707009178,1.5745372647599083,1.9680289620713096,0.004000958005134703,0.19412640710538046,0.2007468066608354,0.39087225576108114,True,,2,0.028536366764456034
0,0,0,0,12,early,3,4,2,0.1742153912782669,0.2071661949157714,9.009013196506238,1.9696428571428573,29.314105987548828,0.933551788330078,1,2,0.0204081628471612,0.0204081628471612,corrector,predictor,0.020408162847161293,0.020408162847161293,0.020408162847161293,1,1,2.0,0.021260717117931233,0.020408162847161293,2.0416666657951685,0.015221632667817175,0.029246184043586254,0.2425506617873907,0.45051275193691254,0.6021696329116821,2.3724642992019653,2.376505970954895,0.025262292532139123,1.1882071410292345,1.881862759590149,0.9409313797950745,0.08171817531984359,0.21344856849115404,0.5898211204091838,1.244663023816939,1.3763934169882495,1.7527659689062793,0.003041638557992189,0.1430968876252256,0.1912279145170071,0.3312831635842405,True,,2,0.0296167628839612
0,0,0,0,13,early,5,6,2,0.0714077800512313,0.1039971709251403,3.819590502812455,1.8982142857142856,32.91130447387695,0.96762216091156,2,3,0.0309278350323438,0.0309278350323438,corrector,predictor,0.030927835032343864,0.030927835032343864,0.030927835032343864,1,1,2.0,0.021936964144138878,0.030927835032343864,2.063829787193147,0.016637466615065932,0.032226648181676865,0.21957654412835836,0.4186814874410629,0.3307998925447464,2.123902440071106,2.102325439453125,0.02305876264023082,1.0511255942399216,1.7699228525161743,0.8849614262580872,0.07615644821571604,0.20005104789184827,0.5540356183950831,1.1042232798154068,1.228117879491539,1.5821024499947738,0.0023957539541556378,0.10922747579042649,0.1793880392057731,0.28621976104204394,True,,2,0.02985371695831418
0,0,0,0,14,early,7,8,2,0.0462224334478378,0.0827701091766357,2.652796726354598,1.8678571428571429,35.482269287109375,0.9792001247406006,3,4,0.0416666641831398,0.0416666641831398,corrector,predictor,0.0416666641831398,0.0416666641831398,0.0416666641831398,1,1,2.0,0.022647381418043164,0.0416666641831398,2.0869565163307695,0.017936612595804036,0.035117022693157196,0.1854639109224081,0.373650386929512,0.21636264258995652,1.919179379940033,1.866364061832428,0.021133819409041542,0.9331630297206199,1.6518481969833374,0.8259240984916687,0.07068926531854167,0.1863186391073753,0.5166882785040428,0.98271847563012,1.0983478494189538,1.428717488815621,0.0016104394999570362,0.0711022540216795,0.1667952591982908,0.23628707372001326,True,,2,0.028536614030599594
0,0,0,0,15,early,1,4,4,0.345205157995224,0.266133189201355,14.732155446957078,1.9964285714285717,22.02155113220215,0.7908260822296143,0,2,0.0101010100916028,0.0204081628471612,corrector,predictor,0.015254586469382048,0.010101010091602802,0.020408162847161293,2,2,4.0,0.04187712652456151,0.015254586469382048,4.062074829041274,0.028855444048531353,0.08162478171288967,2.260652095079422,1.2417673170566559,2.620271075516939,5.080020785331726,5.086570501327515,0.053182458641098794,1.230351355147273,3.8493212461471558,0.9623303115367889,0.16866209602551346,0.43811458325581437,1.2079788324852454,1.3458309925316876,1.6152834797619886,2.3851477289914196,0.011415338695393188,0.27414940428054074,0.3963474633101088,0.6590815288952563,True,,4,0.05640394566580653
0,0,0,0,16,early,3,6,4,0.2537075281143188,0.1757243275642395,10.15004364263985,1.9660714285714285,24.261159896850582,0.8528989553451538,1,3,0.0204081628471612,0.0309278350323438,corrector,predictor,0.02566799893975258,0.020408162847161293,0.030927835032343864,2,2,4.0,0.04319768126207011,0.02566799893975258,4.105496452988315,0.03185909928288311,0.09103949274867773,0.4621272059157491,1.2551902681589127,0.9329695254564285,4.504064917564392,4.472940802574158,0.048256540148161074,1.1008951631864794,3.6517856121063232,0.9129464030265808,0.15781010851135077,0.4134351013587934,1.1437922237800582,1.210448731549669,1.4660737243971118,2.1964308468183766,0.008776736618772318,0.20463774424507902,0.3739552978294047,0.5698163054557114,True,,4,0.05677227210253477
0,0,0,0,17,transition,8,9,2,0.0032476570922881,0.007856547832489,-0.3371909561655812,1.5589285714285714,45.339385986328125,0.9984013438224792,4,4,0.0416666641831398,0.0526315756142139,predictor,corrector,0.04714911989867687,0.0416666641831398,0.052631575614213943,1,1,2.0,0.023015719817558483,0.04714911989867687,2.099033810007148,0.019247033749707043,0.019592748139984906,0.15592088364064693,0.17407799325883389,0.15761631960049272,1.8342173099517822,1.7652204632759094,0.02030844514538345,0.8789559415313849,1.5945839285850525,0.7972919642925262,0.06814596300293502,0.1797668380038887,0.49868362372089914,0.9267934593889364,1.0384143343898902,1.3573311201069007,0.0007278594294073154,0.031487242089867584,0.16018625228791258,0.19094563494837286,True,,2,0.028663455974310637
0,0,0,0,18,transition,8,11,4,0.0230128355324268,0.0355075001716613,0.8623106854695846,1.8125,37.52920913696289,0.9905378222465516,4,5,0.0416666641831398,0.0638297870755195,predictor,corrector,0.05268990062177181,0.0416666641831398,0.06382978707551956,2,2,4.0,0.046797779973334105,0.05268990062177181,4.222771179849852,0.03945100260898471,0.07798284955788404,0.28580698231235147,0.6424533631652594,0.2774252877570689,3.567494034767151,3.3846636414527893,0.03956099351696856,0.8398307680689195,3.078181564807892,0.769545391201973,0.1319064404612053,0.34737914999775776,0.963015462959336,0.9321762150131563,1.1476489245497088,1.763285237511287,0.0023783706286578396,0.05074276842132509,0.31019652710944706,0.3585609249021143,True,,4,0.055000852793455124
0,0,0,0,19,transition,10,11,2,0.0085178762674331,0.0113729238510131,-0.1169279962245488,1.7053571428571428,46.34313583374024,0.9975641965866088,5,5,0.0526315756142139,0.0638297870755195,predictor,corrector,0.05823068134486675,0.052631575614213943,0.06382978707551956,1,1,2.0,0.023782060155775622,0.05823068134486675,2.1237373698427042,0.020203968859277666,0.020440344116650522,0.12988609867170453,0.15122533636167645,0.11980896815657616,1.7087777853012085,1.5999441146850586,0.019020567597777496,0.7977863843691304,1.4835976362228394,0.7417988181114197,0.06352849668446267,0.16738033122006146,0.46409985846462926,0.8422943134558156,0.9461461479914144,1.2428656752359821,0.00043254154614089866,0.01803438002946631,0.14879230516842484,0.16639414365175026,True,,2,0.028849495109170675
