sample_index,class_id,seed,window_id,stage,start_call,end_call,window_len,start_step,end_step,start_t,end_t,start_call_kind,end_call_kind,num_predictor,num_corrector,intervention_valid,invalid_reason,pis_lpips,pis_dino,pis_psnr,pis_ssim,suffix_denoiser_calls,skipped_calls,elapsed_sec,reference_image,intervention_image
1,1,1,56,mid,80,83,4,40,41,0.6666666269302368,0.7241379618644714,predictor,corrector,2,2,True,,0.000265298702288419,3.981590270996094e-05,60.34526443481445,0.9998892545700073,15,4,0.5885357218794525,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0001_class0001_seed1.png,
1,1,1,57,mid,80,87,8,40,43,0.6666666269302368,0.7857142686843872,predictor,corrector,4,4,True,,0.0035740360617637634,0.0005717873573303223,49.27095413208008,0.9985100626945496,11,8,0.4367679690476507,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0001_class0001_seed1.png,
1,1,1,58,tail,88,89,2,44,44,0.7857142686843872,0.8181819319725037,predictor,corrector,1,1,True,,5.931009945925325e-05,1.0967254638671875e-05,67.82867431640625,0.9999746680259705,9,2,0.3571088539902121,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0001_class0001_seed1.png,
1,1,1,59,tail,88,91,4,44,45,0.7857142686843872,0.8518519401550293,predictor,corrector,2,2,True,,0.0007465531816706061,0.00014007091522216797,56.86322021484375,0.9996816515922546,7,4,0.2820189220365137,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0001_class0001_seed1.png,
1,1,1,60,tail,88,93,6,44,46,0.7857142686843872,0.8867924809455872,predictor,corrector,3,3,True,,0.0034333686344325542,0.0006200075149536133,50.322628021240234,0.9985388517379761,5,6,0.20663796993903816,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0001_class0001_seed1.png,
1,1,1,61,tail,90,91,2,45,45,0.8181819319725037,0.8518519401550293,predictor,corrector,1,1,True,,8.188850188162178e-05,1.5437602996826172e-05,66.50536346435547,0.9999641180038452,7,2,0.2832012481521815,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0001_class0001_seed1.png,
1,1,1,62,tail,90,93,4,45,46,0.8181819319725037,0.8867924809455872,predictor,corrector,2,2,True,,0.0010257248068228364,0.00019073486328125,55.53096389770508,0.9995479583740234,5,4,0.20576193486340344,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0001_class0001_seed1.png,
1,1,1,63,tail,90,95,6,45,47,0.8181819319725037,0.9230769872665405,predictor,corrector,3,3,True,,0.00477690389379859,0.0008559823036193848,48.78582000732422,0.9978805780410767,3,6,0.12917509605176747,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0001_class0001_seed1.png,
1,1,1,64,tail,92,93,2,46,46,0.8518519401550293,0.8867924809455872,predictor,corrector,1,1,True,,0.00011848069698316976,2.2470951080322266e-05,64.80862426757812,0.9999462366104126,5,2,0.20580949308350682,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0001_class0001_seed1.png,
1,1,1,65,tail,92,95,4,46,47,0.8518519401550293,0.9230769872665405,predictor,corrector,2,2,True,,0.0014868270372971892,0.0002808570861816406,53.61504364013672,0.9993093013763428,3,4,0.12845221813768148,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0001_class0001_seed1.png,
1,1,1,66,tail,92,97,6,46,48,0.8518519401550293,0.960784375667572,predictor,corrector,3,3,True,,0.005928170867264271,0.0012028813362121582,46.6176643371582,0.9968886375427246,1,6,0.05316339107230306,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0001_class0001_seed1.png,
1,1,1,67,tail,94,95,2,47,47,0.8867924809455872,0.9230769872665405,predictor,corrector,1,1,True,,0.00019065100059378892,3.9577484130859375e-05,62.074283599853516,0.999906063079834,3,2,0.1565443139988929,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0001_class0001_seed1.png,
1,1,1,68,tail,94,97,4,47,48,0.8867924809455872,0.960784375667572,predictor,corrector,2,2,True,,0.001924519194290042,0.0004845857620239258,50.55888748168945,0.9988438487052917,1,4,0.05174433207139373,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0001_class0001_seed1.png,
1,1,1,69,tail,96,97,2,48,48,0.9230769872665405,0.960784375667572,predictor,corrector,1,1,True,,0.00030581315513700247,0.00011479854583740234,57.224098205566406,0.999778151512146,1,2,0.055818085093051195,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0001_class0001_seed1.png,
2,2,2,0,sanity,1,1,1,0,0,0.010101010091602802,0.010101010091602802,corrector,corrector,0,1,True,,0.007522427476942539,0.0025670528411865234,37.8188591003418,0.9965337514877319,98,1,3.7746168789453804,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0002_class0002_seed2.png,
2,2,2,1,sanity,2,2,1,1,1,0.010101010091602802,0.010101010091602802,predictor,predictor,1,0,True,,0.0002191650273744017,6.35385513305664e-05,50.74930191040039,0.9998587369918823,96,1,3.697307114955038,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0002_class0002_seed2.png,
2,2,2,2,sanity,3,3,1,1,1,0.020408162847161293,0.020408162847161293,corrector,corrector,0,1,True,,0.010409470647573471,0.0046225786209106445,40.287662506103516,0.9968129992485046,96,1,3.696406241040677,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0002_class0002_seed2.png,
2,2,2,3,sanity,5,5,1,2,2,0.030927835032343864,0.030927835032343864,corrector,corrector,0,1,True,,0.010699855163693428,0.004390835762023926,41.77227783203125,0.9972059726715088,94,1,3.6281787909101695,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0002_class0002_seed2.png,
2,2,2,4,sanity,7,7,1,3,3,0.0416666641831398,0.0416666641831398,corrector,corrector,0,1,True,,0.007669951766729355,0.0026076436042785645,44.272911071777344,0.9981841444969177,92,1,3.545328751206398,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0002_class0002_seed2.png,
2,2,2,5,sanity,8,8,1,4,4,0.0416666641831398,0.0416666641831398,predictor,predictor,1,0,True,,0.00035943149123340845,0.00013327598571777344,59.221923828125,0.9999260902404785,90,1,3.4680733520071954,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0002_class0002_seed2.png,
2,2,2,6,sanity,16,16,1,8,8,0.08695651590824127,0.08695651590824127,predictor,predictor,1,0,True,,1.4457065844908357e-05,7.510185241699219e-06,74.06993865966797,0.9999973773956299,82,1,3.1619584599975497,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0002_class0002_seed2.png,
2,2,2,7,sanity,32,32,1,16,16,0.1904761791229248,0.1904761791229248,predictor,predictor,1,0,True,,1.268057303605019e-07,1.1920928955078125e-07,93.3785400390625,1.0,66,1,2.5458734699059278,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0002_class0002_seed2.png,
2,2,2,8,sanity,64,64,1,32,32,0.4705882966518402,0.4705882966518402,predictor,predictor,1,0,True,,2.8208676283725254e-08,5.960464477539063e-08,100.36105346679688,0.9999998807907104,34,1,1.3172410971019417,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0002_class0002_seed2.png,
2,2,2,9,sanity,90,90,1,45,45,0.8181819319725037,0.8181819319725037,predictor,predictor,1,0,True,,1.119441662922327e-06,7.152557373046875e-07,87.81707000732422,0.9999992251396179,8,1,0.32031695591285825,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0002_class0002_seed2.png,
2,2,2,10,sanity,98,98,1,49,49,0.960784375667572,0.960784375667572,predictor,predictor,1,0,True,,0.0002111401699949056,4.124641418457031e-05,61.118186950683594,0.9999284148216248,0,1,0.013988381950184703,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0002_class0002_seed2.png,
2,2,2,11,early,1,2,2,0,1,0.010101010091602802,0.010101010091602802,corrector,predictor,1,1,True,,0.023650266230106354,0.008821964263916016,32.18763732910156,0.9874812960624695,97,2,3.7321546010207385,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0002_class0002_seed2.png,
2,2,2,12,early,3,4,2,1,2,0.020408162847161293,0.020408162847161293,corrector,predictor,1,1,True,,0.021229209378361702,0.007813334465026855,35.386714935302734,0.9917871356010437,95,2,3.657244156114757,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0002_class0002_seed2.png,
2,2,2,13,early,5,6,2,2,3,0.030927835032343864,0.030927835032343864,corrector,predictor,1,1,True,,0.01727820374071598,0.007321357727050781,37.800315856933594,0.9947211742401123,93,2,3.5803514590952545,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0002_class0002_seed2.png,
2,2,2,14,early,7,8,2,3,4,0.0416666641831398,0.0416666641831398,corrector,predictor,1,1,True,,0.013715926557779312,0.005871474742889404,39.893333435058594,0.9962319135665894,91,2,3.502654468175024,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0002_class0002_seed2.png,
2,2,2,15,early,1,4,4,0,2,0.010101010091602802,0.020408162847161293,corrector,predictor,2,2,True,,0.11089301109313965,0.0308111310005188,26.36368179321289,0.9481992721557617,95,4,3.6582690058276057,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0002_class0002_seed2.png,
2,2,2,16,early,3,6,4,1,3,0.020408162847161293,0.030927835032343864,corrector,predictor,2,2,True,,0.05799289792776108,0.019199252128601074,30.010295867919922,0.9758355021476746,93,4,3.583237223792821,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0002_class0002_seed2.png,
2,2,2,17,transition,8,9,2,4,4,0.0416666641831398,0.052631575614213943,predictor,corrector,1,1,True,,0.003484649583697319,0.0011609792709350586,47.45471954345703,0.9991869926452637,89,2,3.427147109992802,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0002_class0002_seed2.png,
2,2,2,18,transition,8,11,4,4,5,0.0416666641831398,0.06382978707551956,predictor,corrector,2,2,True,,0.01136870589107275,0.003998875617980957,39.793701171875,0.9967312812805176,87,4,3.3517500539310277,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0002_class0002_seed2.png,
2,2,2,19,transition,10,11,2,5,5,0.052631575614213943,0.06382978707551956,predictor,corrector,1,1,True,,0.00016947585390880704,5.626678466796875e-05,55.220741271972656,0.999931812286377,87,2,3.3494290290400386,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0002_class0002_seed2.png,
2,2,2,20,transition,10,13,4,5,6,0.052631575614213943,0.07526881992816925,predictor,corrector,2,2,True,,0.0013544205576181412,0.00039315223693847656,45.84394073486328,0.9994313716888428,85,4,3.2855292961467057,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0002_class0002_seed2.png,
2,2,2,21,transition,12,13,2,6,6,0.06382978707551956,0.07526881992816925,predictor,corrector,1,1,True,,6.90685337758623e-05,2.0205974578857422e-05,59.388404846191406,0.9999722242355347,85,2,3.275334869045764,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0002_class0002_seed2.png,
2,2,2,22,transition,12,15,4,6,7,0.06382978707551956,0.08695651590824127,predictor,corrector,2,2,True,,0.0007019672775641084,0.00024247169494628906,49.372535705566406,0.9997100830078125,83,4,3.197268686024472,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0002_class0002_seed2.png,
2,2,2,23,transition,14,15,2,7,7,0.07526881992816925,0.08695651590824127,predictor,corrector,1,1,True,,0.0002736726892180741,0.00013267993927001953,59.0836296081543,0.9999344348907471,83,2,3.197727421997115,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0002_class0002_seed2.png,
2,2,2,24,transition,14,17,4,7,8,0.07526881992816925,0.09890110045671463,predictor,corrector,2,2,True,,0.0034134630113840103,0.0015015602111816406,47.95854187011719,0.9991464614868164,81,4,3.1207083030603826,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0002_class0002_seed2.png,
2,2,2,25,mid,16,17,2,8,8,0.08695651590824127,0.09890110045671463,predictor,corrector,1,1,True,,0.0010710955830290914,0.00045245885848999023,54.927249908447266,0.9997705221176147,81,2,3.1295171931851655,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0002_class0002_seed2.png,
2,2,2,26,mid,16,19,4,8,9,0.08695651590824127,0.1111111044883728,predictor,corrector,2,2,True,,0.006822098977863789,0.002726614475250244,45.537986755371094,0.9983575344085693,79,4,3.056291645159945,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0002_class0002_seed2.png,
2,2,2,27,mid,16,23,8,8,11,0.08695651590824127,0.13636364042758942,predictor,corrector,4,4,True,,0.014316692017018795,0.007328033447265625,40.33393859863281,0.9958579540252686,75,8,2.8909391378983855,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0002_class0002_seed2.png,
2,2,2,28,mid,16,27,12,8,13,0.08695651590824127,0.1627907007932663,predictor,corrector,6,6,True,,0.019905496388673782,0.012095808982849121,37.43724822998047,0.9930956363677979,71,12,2.740814673015848,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0002_class0002_seed2.png,
2,2,2,29,mid,16,31,16,8,15,0.08695651590824127,0.1904761791229248,predictor,corrector,8,8,True,,0.02675378881394863,0.018032312393188477,35.20643615722656,0.9893576502799988,67,16,2.586361965164542,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0002_class0002_seed2.png,
2,2,2,30,mid,20,21,2,10,10,0.1111111044883728,0.12359550595283508,predictor,corrector,1,1,True,,5.868826701771468e-05,4.029273986816406e-05,64.92134857177734,0.9999837875366211,77,2,2.969547212123871,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0002_class0002_seed2.png,
2,2,2,31,mid,20,23,4,10,11,0.1111111044883728,0.13636364042758942,predictor,corrector,2,2,True,,0.00032871688017621636,0.00024706125259399414,55.547088623046875,0.9998865127563477,75,4,2.8916217281948775,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0002_class0002_seed2.png,
2,2,2,32,mid,20,27,8,10,13,0.1111111044883728,0.1627907007932663,predictor,corrector,4,4,True,,0.0016190235037356615,0.0012971162796020508,46.656551361083984,0.9992618560791016,71,8,2.7367529519833624,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0002_class0002_seed2.png,
2,2,2,33,mid,24,25,2,12,12,0.13636364042758942,0.14942528307437897,predictor,corrector,1,1,True,,2.1708667190978304e-05,1.0967254638671875e-05,68.54190063476562,0.9999935030937195,73,2,2.812408131081611,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0002_class0002_seed2.png,
2,2,2,34,mid,24,27,4,12,13,0.13636364042758942,0.1627907007932663,predictor,corrector,2,2,True,,0.00022693794744554907,0.00011807680130004883,58.109344482421875,0.9999332427978516,71,4,2.7377829258330166,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0002_class0002_seed2.png,
2,2,2,35,mid,24,31,8,12,15,0.13636364042758942,0.1904761791229248,predictor,corrector,4,4,True,,0.0016761498991400003,0.0009322166442871094,48.682247161865234,0.9994461536407471,67,8,2.5836292980238795,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0002_class0002_seed2.png,
2,2,2,36,mid,32,33,2,16,16,0.1904761791229248,0.20481927692890167,predictor,corrector,1,1,True,,7.243323580041761e-06,2.9802322387695312e-06,73.23136138916016,0.9999980330467224,65,2,2.505377587862313,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0002_class0002_seed2.png,
2,2,2,37,mid,32,35,4,16,17,0.1904761791229248,0.2195121943950653,predictor,corrector,2,2,True,,6.707564170937985e-05,2.6345252990722656e-05,62.70502471923828,0.9999771118164062,63,4,2.4326382849831134,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0002_class0002_seed2.png,
2,2,2,38,mid,32,39,8,16,19,0.1904761791229248,0.2499999850988388,predictor,corrector,4,4,True,,0.0005292905261740088,0.0002288818359375,52.510536193847656,0.9997692108154297,59,8,2.2802573069930077,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0002_class0002_seed2.png,
2,2,2,39,mid,32,43,12,16,21,0.1904761791229248,0.28205129504203796,predictor,corrector,6,6,True,,0.002076015342026949,0.0010845661163330078,46.5543212890625,0.9990339279174805,55,12,2.1554411540273577,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0002_class0002_seed2.png,
2,2,2,40,mid,40,41,2,20,20,0.2499999850988388,0.26582276821136475,predictor,corrector,1,1,True,,1.06844563561026e-05,4.0531158447265625e-06,72.4132080078125,0.999996542930603,57,2,2.1989823279436678,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0002_class0002_seed2.png,
2,2,2,41,mid,40,43,4,20,21,0.2499999850988388,0.28205129504203796,predictor,corrector,2,2,True,,0.00013898051111027598,5.257129669189453e-05,61.39686965942383,0.9999542236328125,55,4,2.1239249701611698,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0002_class0002_seed2.png,
2,2,2,42,mid,40,47,8,20,23,0.2499999850988388,0.31578946113586426,predictor,corrector,4,4,True,,0.0022570090368390083,0.00060272216796875,49.73333740234375,0.9990921020507812,51,8,1.9703940541949123,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0002_class0002_seed2.png,
2,2,2,43,mid,40,55,16,20,27,0.2499999850988388,0.3888888657093048,predictor,corrector,8,8,True,,0.023791931569576263,0.00576096773147583,39.76150894165039,0.989916205406189,43,16,1.6641300700139254,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0002_class0002_seed2.png,
2,2,2,44,mid,50,51,2,25,25,0.3333333432674408,0.35135138034820557,predictor,corrector,1,1,True,,2.033062992268242e-05,7.271766662597656e-06,72.18922424316406,0.9999945163726807,47,2,1.814698918024078,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0002_class0002_seed2.png,
2,2,2,45,mid,50,53,4,25,26,0.3333333432674408,0.36986303329467773,predictor,corrector,2,2,True,,0.00021194595319684595,7.653236389160156e-05,61.79368591308594,0.9999379515647888,45,4,1.7374942519236356,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0002_class0002_seed2.png,
2,2,2,46,mid,50,57,8,25,28,0.3333333432674408,0.40845075249671936,predictor,corrector,4,4,True,,0.0017823361558839679,0.0006498098373413086,52.047142028808594,0.9994086027145386,41,8,1.5862298330757767,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0002_class0002_seed2.png,
2,2,2,47,mid,50,61,12,25,30,0.3333333432674408,0.4492753744125366,predictor,corrector,6,6,True,,0.005298333708196878,0.0018672347068786621,46.75627136230469,0.9979680776596069,37,12,1.4344097841531038,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0002_class0002_seed2.png,
2,2,2,48,mid,60,61,2,30,30,0.4285714626312256,0.4492753744125366,predictor,corrector,1,1,True,,6.857076186861377e-06,2.205371856689453e-06,76.29287719726562,0.9999973773956299,37,2,1.430360337952152,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0002_class0002_seed2.png,
2,2,2,49,mid,60,63,4,30,31,0.4285714626312256,0.4705882966518402,predictor,corrector,2,2,True,,7.912359433248639e-05,2.4318695068359375e-05,65.29127502441406,0.9999637007713318,35,4,1.3528805391397327,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0002_class0002_seed2.png,
2,2,2,50,mid,60,67,8,30,33,0.4285714626312256,0.5151515603065491,predictor,corrector,4,4,True,,0.0008053522324189544,0.00022464990615844727,54.618221282958984,0.9995530843734741,31,8,1.2048685969784856,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0002_class0002_seed2.png,
2,2,2,51,mid,70,71,2,35,35,0.5384615659713745,0.5625000596046448,predictor,corrector,1,1,True,,7.2262532739841845e-06,2.0265579223632812e-06,75.92658233642578,0.9999959468841553,27,2,1.0493853050284088,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0002_class0002_seed2.png,
2,2,2,52,mid,70,73,4,35,36,0.5384615659713745,0.5873016119003296,predictor,corrector,2,2,True,,9.702506940811872e-05,3.075599670410156e-05,64.66277313232422,0.999942421913147,25,4,0.9711064619477838,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0002_class0002_seed2.png,
2,2,2,53,mid,70,77,8,35,38,0.5384615659713745,0.6393442749977112,predictor,corrector,4,4,True,,0.001261436496861279,0.00034415721893310547,53.567169189453125,0.9992496371269226,21,8,0.8213080640416592,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0002_class0002_seed2.png,
2,2,2,54,mid,70,81,12,35,40,0.5384615659713745,0.6949153542518616,predictor,corrector,6,6,True,,0.005385431461036205,0.0015988349914550781,47.30830764770508,0.9967610239982605,17,12,0.6684769638814032,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0002_class0002_seed2.png,
2,2,2,55,mid,80,81,2,40,40,0.6666666269302368,0.6949153542518616,predictor,corrector,1,1,True,,1.954193794517778e-05,8.463859558105469e-06,73.05940246582031,0.9999904036521912,17,2,0.6649325068574399,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0002_class0002_seed2.png,
2,2,2,56,mid,80,83,4,40,41,0.6666666269302368,0.7241379618644714,predictor,corrector,2,2,True,,0.0002484502037987113,0.0001087188720703125,62.000816345214844,0.9998787641525269,15,4,0.5887922667898238,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0002_class0002_seed2.png,
