sample_id,sample_index,class_id,seed,window_id,stage,start_call,end_call,window_len,pis_lpips,pis_dino,pis_total_z,pis_total_rank,pis_psnr,pis_ssim,start_step,end_step,start_t,end_t,start_call_kind,end_call_kind,mean_t,min_t,max_t,num_predictor,num_corrector,R_time_len,R_time_sum_ode,R_time_mean_t,R_time_inv_1mt,R_raw_adj,R_raw_anchor,R_sea_adj,R_sea_anchor,R_xw_adj,R_xw_anchor,R_xwp_anchor,R_xwp_ode_scalar,R_xwp_ode_vector,R_uncertainty_sum,R_uncertainty_mean,R_xwp_ode_scalar_u_eta0p03,R_xwp_ode_scalar_u_eta0p1,R_xwp_ode_scalar_u_eta0p3,R_xwp_ode_vector_u_eta0p03,R_xwp_ode_vector_u_eta0p1,R_xwp_ode_vector_u_eta0p3,R_oracle_xhat_scalar,R_oracle_xhat_vector,R_oracle_xhat_scalar_u_eta0p1,R_oracle_xhat_vector_u_eta0p1,valid_risk,invalid_reason,n_calls,risk_compute_sec
0,0,0,0,10,sanity,98,98,1,0.0002666628279257,8.630752563476562e-05,-0.6110489380349334,0.7267857142857143,58.21456146240234,0.9998125433921814,49,49,0.960784375667572,0.960784375667572,predictor,predictor,0.49494948983192444,0.49494948983192444,0.49494948983192444,1,0,1.0,0.0199999610543255,0.49494948983192444,1.9799999799370769,0.017032934352755547,0.017032934352755547,0.017118532210588455,0.017118532210588455,0.017118535935878754,0.7502343058586121,0.916071355342865,0.018321391429840475,0.9160713354143684,0.0997622013092041,0.0997622013092041,0.0213142574691166,0.028297611560760886,0.048250051822601704,0.9190642014536445,0.9260475555452887,0.9459999958071296,0.001402214717242506,0.07011088199826765,0.011378434848162916,0.08008710212918806,True,,1,0.005712933838367462
0,0,0,0,11,early,1,2,2,0.2538871169090271,0.1955989003181457,10.66761074347717,1.9732142857142856,25.370506286621094,0.864425539970398,0,1,0.0101010100916028,0.0101010100916028,corrector,predictor,0.010101010091602802,0.010101010091602802,0.010101010091602802,1,1,2.0,0.020408163246105594,0.010101010091602802,2.0204081632461057,0.029039468616247177,0.029825495555996895,2.0102149499580264,0.02940275613218546,2.0102149909362197,2.4641406536102295,2.9399073123931885,0.029999054179869873,1.469952108956792,1.9296653270721436,0.9648326635360718,0.08788901399203418,0.22296558688708423,0.608898652301513,1.5278420687689562,1.6629186416640063,2.048851707078435,0.0012374370138169791,0.05213065856517115,0.19420396972103135,0.24509719127238552,True,,2,0.011017870157957077
0,0,0,0,12,early,3,4,2,0.1742153912782669,0.2071661949157714,9.009013196506238,1.9696428571428573,29.314105987548828,0.933551788330078,1,2,0.0204081628471612,0.0204081628471612,corrector,predictor,0.020202020183205605,0.020202020183205605,0.020202020183205605,1,1,2.0,0.020618557631957572,0.020202020183205605,2.041237113362865,0.027822011150419712,0.029222069308161736,0.17088272981345654,0.02810440305620432,0.4950303575024009,2.647582769393921,3.2722264528274536,0.033734294849536745,1.636115134729231,1.7703263759613037,0.8851631879806519,0.08684408612837585,0.21076693244566713,0.5648322076379279,1.6892249260080703,1.8131477723253615,2.167213047517622,0.0011399218257172068,0.045376687433913064,0.1781725594218476,0.22240932503004346,True,,2,0.010908401105552912
0,0,0,0,13,early,5,6,2,0.0714077800512313,0.1039971709251403,3.819590502812455,1.8982142857142856,32.91130447387695,0.96762216091156,2,3,0.0309278350323438,0.0309278350323438,corrector,predictor,0.03030303120613098,0.03030303120613098,0.03030303120613098,1,1,2.0,0.020833333333333336,0.03030303120613098,2.062500001920853,0.029247025027871132,0.029581994749605656,0.20684225857257843,0.01368397707119584,0.19456116668879986,2.7025705575942993,3.319621443748474,0.03457939003996746,1.6598111233438428,1.602354645729065,0.8011773228645325,0.08265002941183941,0.19481485461287396,0.5152857837586869,1.7078817627157148,1.8200465879167493,2.1405175170625625,0.001294549394863565,0.05373535646390655,0.16153001396777006,0.21397082103681303,True,,2,0.010868255980312824
0,0,0,0,14,early,7,8,2,0.0462224334478378,0.0827701091766357,2.652796726354598,1.8678571428571429,35.482269287109375,0.9792001247406006,3,4,0.0416666641831398,0.0416666641831398,corrector,predictor,0.04040404036641121,0.04040404036641121,0.04040404036641121,1,1,2.0,0.021052629617442715,0.04040404036641121,2.08421052623406,0.028522735461592674,0.02978214342147112,0.2190281031653285,0.03275705222040415,0.15350779425352812,2.7062631845474243,3.3187224864959717,0.03493391765563911,1.6593519407702086,1.4590312242507935,0.7295156121253967,0.07870485438316291,0.18083704008071846,0.47264328493087715,1.7031228774977325,1.805255063195288,2.0970613080454465,0.0013253812276569602,0.055270903887584134,0.14722850365273632,0.20117402631266348,True,,2,0.010771800298243761
0,0,0,0,15,early,1,4,4,0.345205157995224,0.266133189201355,14.732155446957078,1.9964285714285717,22.02155113220215,0.7908260822296143,0,2,0.0101010100916028,0.0204081628471612,corrector,predictor,0.015151515137404203,0.010101010091602802,0.020202020183205605,2,2,4.0,0.041026720878063166,0.015151515137404203,4.061645276608971,0.05686147976666689,0.062381686642766,2.181097679771483,0.05513739585876465,2.5052453484386206,5.110218644142151,6.214984178543091,0.06376273473509776,1.5679835003442435,3.6999917030334473,0.9249979257583618,0.17476248582610118,0.4337619050384425,1.173760245645132,1.678983251435247,1.9379826706475882,2.6779810112542775,0.002657255733799546,0.05359288351855898,0.3726564260371443,0.4235920538219037,True,,4,0.021121501922607422
0,0,0,0,16,early,3,6,4,0.2537075281143188,0.1757243275642395,10.15004364263985,1.9660714285714285,24.261159896850582,0.8528989553451538,1,3,0.0204081628471612,0.0309278350323438,corrector,predictor,0.025252525694668293,0.020202020183205605,0.03030303120613098,2,2,4.0,0.04145189096529091,0.025252525694668293,4.103737115283717,0.057069036178290844,0.06246143393218517,0.37772498838603497,0.048505899496376514,0.6895915241912007,5.352006793022156,6.592437505722046,0.0683198266514379,1.6480870673341799,3.3726810216903687,0.8431702554225922,0.16950025730214896,0.4055879288204748,1.0801241331585485,1.749267497984891,1.9853551695032168,2.6598913738412904,0.0024969361926306553,0.046282427514420216,0.33976503836166755,0.38355052968345715,True,,4,0.021117672324180603
0,0,0,0,17,transition,8,9,2,0.0032476570922881,0.007856547832489,-0.3371909561655812,1.5589285714285714,45.339385986328125,0.9984013438224792,4,4,0.0416666641831398,0.0526315756142139,predictor,corrector,0.04545454494655132,0.04040404036641121,0.05050504952669144,1,1,2.0,0.02116461167933139,0.04545454494655132,2.095296751393524,0.02852783538401127,0.028097039088606834,0.18724473100155592,0.023671960458159447,0.1399125112220645,2.701311707496643,3.3230230808258057,0.035165088591275775,1.6605882572447792,1.4003849625587463,0.7001924812793732,0.07717663746803816,0.17520358484715043,0.45528057735889965,1.7025998061215415,1.800626753500654,2.080703746012403,0.0013781697970040288,0.05457423887850357,0.14141666605287867,0.1946127351343782,True,,2,0.010907264892011881
0,0,0,0,18,transition,8,11,4,0.0230128355324268,0.0355075001716613,0.8623106854695846,1.8125,37.52920913696289,0.9905378222465516,4,5,0.0416666641831398,0.0638297870755195,predictor,corrector,0.05050505045801401,0.04040404036641121,0.06060606241226196,2,2,4.0,0.04255560363031248,0.05050505045801401,4.213004370749054,0.057728552259504795,0.0595537293702364,0.34629842918366194,0.058477090671658516,0.25184893421828747,5.382265210151672,6.634295582771301,0.07058033987904157,1.6567212030317267,2.693310022354126,0.6733275055885315,0.15137964054966535,0.3399113421144542,0.8785733465852793,1.7375205037023504,1.9260522052671392,2.4647142097379646,0.0028102106358156367,0.048613838557293024,0.2721412128712283,0.31794484079270563,True,,4,0.02123425668105483
0,0,0,0,19,transition,10,11,2,0.0085178762674331,0.0113729238510131,-0.1169279962245488,1.7053571428571428,46.34313583374024,0.9975641965866088,5,5,0.0526315756142139,0.0638297870755195,predictor,corrector,0.0555555559694767,0.05050504952669144,0.06060606241226196,1,1,2.0,0.02139099195098109,0.0555555559694767,2.1177076193555298,0.029200716875493526,0.029088486917316914,0.15905369818210602,0.028965448029339314,0.11193642299622297,2.6765236854553223,3.2999202013015747,0.03529385072013775,1.6495150392435576,1.2929250597953796,0.6464625298976898,0.07408160251399915,0.16458635669967572,0.4231713686587516,1.6883027910374189,1.7788075452230956,2.0373925571821716,0.0015062781611359963,0.06324486281082235,0.13079878414067397,0.19253736879036032,True,,2,0.010815514717251062
